Physician_NPI,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Total_Invested_USDollars,Total_Earnings,Interaction
1013921592.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013943901.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013948397.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013961481.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013981406.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013993377.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1013998608.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023002227.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023004660.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023018132.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023072618.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023082864.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023089661.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023126760.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023194487.0,Berman Instruments LLC,0.0,1.0,1
1023236304.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023259611.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023302254.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1023463981.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033100177.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033129259.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033159124.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033174644.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033524160.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1033552427.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043201429.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043204498.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043244403.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043270135.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043279292.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043293624.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043295389.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043309081.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043376395.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043448129.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1043486301.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053343863.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053364851.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053369348.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053370262.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053375949.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053377150.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053407213.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053413955.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053487363.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053487413.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053528406.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053596874.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053632927.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1053660530.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063404309.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063415479.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063452464.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063486066.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063486751.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063611101.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1063623205.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073538229.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073544953.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073582433.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073703443.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073707071.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073719449.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1073741351.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083606560.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083607865.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083655161.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083683734.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083686463.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083687081.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083709281.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083712897.0,Berman Instruments LLC,0.0,1.0,1
1083795397.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1083875223.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093078388.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093166928.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093705089.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093739039.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093743262.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093759698.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093776551.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093779191.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093789976.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1093918039.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104019496.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104026756.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104807791.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104809888.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104826403.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104854173.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104858034.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104859073.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104867324.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104885144.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104890219.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104892470.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104899152.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104903293.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104909365.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1104913102.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114031846.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114245446.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114281755.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114286721.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114911310.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114919123.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114939980.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114969839.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1114995800.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1124014402.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1124025036.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1124094677.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134101884.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134128259.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134129976.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134159742.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134281405.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134319023.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134357288.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134365869.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134567787.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1134651581.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144204603.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144222787.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144222951.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144246992.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144273681.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144286543.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144289398.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144420167.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144425786.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144478082.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1144552027.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154309656.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154309771.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154310043.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154311397.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154314482.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154322295.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154322527.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154348720.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154373033.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154392900.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154424786.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154558856.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1154611291.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164415667.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164454781.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164468161.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164475166.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164492542.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164572806.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164639217.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164652343.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1164684890.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174505341.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174507156.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174539258.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174590814.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174607188.0,Berman Instruments LLC,0.0,1.0,1
1174640932.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1174963672.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184613242.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184617839.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184642134.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184681421.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184683914.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184689739.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184691156.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184691685.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1184701005.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194715839.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194720565.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194721498.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194751016.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194760603.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194767244.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194790550.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194798124.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194819524.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1194992339.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205034766.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205060761.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205803111.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205809654.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205819984.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205820404.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205837648.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205865490.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205869096.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205872314.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205906815.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205918075.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205919065.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205934999.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1205981230.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215093570.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215197496.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215222021.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215356555.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215905989.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215919006.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215928007.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215948450.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1215991807.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225005275.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225060858.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225075955.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225083561.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225083843.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225091481.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225095268.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225266018.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225296940.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1225340938.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235113796.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235129271.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235130022.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235134222.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235164500.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235173915.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235183229.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235247263.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1235365446.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245212638.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245220409.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245230127.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245271337.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245290410.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245296888.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245327782.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245343821.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245378033.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245447606.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245490085.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1245599273.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255301826.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255330064.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255366670.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255374971.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255397352.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1255418786.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265414437.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265422380.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265438238.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265485650.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265499891.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1265530679.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275500779.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275530628.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275573453.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275583742.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275620700.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275699365.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275729857.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1275979163.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285089433.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285636977.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285637686.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285672154.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285696518.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285773887.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285794305.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1285893289.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295155026.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295736221.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295737450.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295823433.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295846095.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1295898583.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306007885.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306135454.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306807854.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306836408.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306848585.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306849799.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306916580.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1306923727.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316039951.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316046824.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316095797.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316102767.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316148364.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316237860.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316911191.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316934433.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316937022.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316939994.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316944291.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316956428.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316964745.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316998859.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1316999394.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1326050964.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1326085895.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1326466889.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336114826.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336120583.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336138064.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336148964.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336161561.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336168459.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336181379.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336189505.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336195783.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336309491.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1336359645.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1346203593.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1346206844.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1346325123.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1346407137.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356300867.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356305445.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356305510.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356306187.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356331409.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356373054.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356425797.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356498893.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356531255.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1356599203.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1366407819.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1366428583.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1366456964.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1366464588.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1366540080.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1376576967.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1376785881.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1376873828.0,Berman Instruments LLC,0.0,1.0,1
1386604395.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386616639.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386625184.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386629277.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386643575.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386691582.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386699494.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386720910.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386737070.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1386757136.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396125209.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396710885.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396719126.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396727814.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396791471.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396893780.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396924825.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1396971255.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407029663.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407050099.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407805922.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407820756.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407828445.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407839772.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407852205.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407884034.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407890635.0,Berman Instruments LLC,0.0,1.0,1
1407891609.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1407972474.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417038373.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417045667.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417166851.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417181967.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417920901.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417947474.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1417956970.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1427013200.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1427083914.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1427096254.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1427230291.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1427315779.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437140589.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437143716.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437144045.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437159506.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437228087.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437233863.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437239613.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437264389.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437289766.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437393261.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437417136.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1437443835.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1447349295.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1447358700.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1447439245.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1447477633.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1447647938.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457315525.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457350795.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457385205.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457389017.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457420911.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457476939.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1457693293.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467436956.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467454751.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467482067.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467485243.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467546648.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467562645.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1467620260.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477512085.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477527844.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477538916.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477541134.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477558401.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477558849.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477585107.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477635332.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477736288.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477769677.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1477998672.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487097705.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487606554.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487613659.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487637161.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487726675.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487743357.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487744892.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487745881.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487814562.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1487875449.0,"Unified Women's Healthcare, LP",0.0,1.0,1
1497704795.0,"Unified Women's Healthcare, LP",0.0,1.0,1
